Data,Srednia temperatura powietrza,Maksymalna temperatura powietrza,Minimalna temperatura powietrza,Minimalna temperatura powietrza przy gruncie,Srrednia wilgotnosc powietrza,Srednia prezystosc pary wodnej,Srednie zachmurzenie,Srednia predkosc wiatru,Czas trwania wiatru >= 10 m/s,Czas trwania wiatru >= 15 m/s,Cisnienie na poziomie morza,Cisnienie na poziomie stacji,Dobowa suma opadu,Opad - dzien,Opad - noc,Wysokosc pokrywy snieznej,Rownowaznik wodny sniegu,Uslonecznienie,Czas trwania opadu deszczu,Czas trwania opadu sniegu,Czas trwania opadu deszczu ze sniegiem,Czas trwania mgly,Czas trwania rosy,Czas trwania szronu,Czas trwania burzy
2010-05-13,12.2,15.0,10.6,10.7,86.6,12.2,7.6,3.4,0.0,0.0,1008.3,993.4,4.0,4.0,0.0,-,0.0,0.0,12.5,-,-,-,-,-,-
2010-05-14,9.5,13.3,8.9,8.8,90.5,10.7,7.9,3.1,0.0,0.0,1007.9,992.9,6.5,6.5,0.0,-,0.0,0.0,13.1,-,-,-,-,-,-
2010-05-15,9.2,12.8,7.3,6.9,83.3,9.6,7.1,3.3,0.0,0.0,1007.2,992.2,0.0,0.0,0.0,-,0.0,3.0,1.8,-,-,-,-,-,-
2010-05-16,9.0,11.3,6.3,6.3,81.9,9.4,7.5,4.8,0.0,0.0,1008.2,993.2,6.0,0.8,5.2,-,0.0,0.1,10.0,-,-,-,-,-,-
2010-05-17,9.3,10.5,7.9,6.3,82.8,9.7,8.0,4.9,0.0,0.0,1013.4,998.3,6.7,6.0,0.7,-,0.0,0.0,19.7,-,-,-,-,-,-
2010-05-18,9.2,10.3,8.4,7.8,84.5,9.8,7.6,4.9,0.0,0.0,1017.0,1001.8,15.1,6.6,8.5,-,0.0,0.0,15.3,-,-,-,-,-,-
2010-05-19,9.1,10.6,7.5,7.2,92.6,10.7,8.0,3.4,0.0,0.0,1017.9,1002.7,0.5,0.5,0.0,-,0.0,0.0,11.6,-,-,-,4.0,-,-
2010-05-20,13.2,17.4,9.5,8.9,85.6,13.0,7.1,2.4,0.0,0.0,1023.5,1008.4,5.0,0.0,5.0,-,0.0,1.9,0.4,-,-,-,8.4,-,-
2010-05-21,15.0,19.2,12.1,11.2,92.0,15.6,6.5,2.6,0.0,0.0,1023.2,1008.2,0.1,0.1,0.0,-,0.0,4.7,4.7,-,-,-,5.0,-,0.8
2010-05-22,15.8,20.8,12.1,11.6,85.9,15.2,5.6,2.8,0.0,0.0,1021.3,1006.4,0.0,0.0,0.0,-,0.0,7.2,0.4,-,-,5.4,1.1,-,-
2010-05-23,15.8,21.0,11.9,11.5,82.0,14.5,5.9,3.0,0.0,0.0,1017.9,1003.0,1.5,0.0,1.5,-,0.0,7.3,-,-,-,1.1,5.0,-,-
2010-05-24,15.9,20.7,14.1,13.1,82.8,14.8,6.8,4.8,0.0,0.0,1009.7,994.9,0.6,0.1,0.5,-,0.0,5.4,4.1,-,-,-,2.3,-,0.5
2010-05-25,13.0,17.1,10.9,9.6,72.6,10.7,4.3,4.5,0.0,0.0,1009.3,994.5,0.0,0.0,0.0,-,0.0,12.1,-,-,-,-,5.0,-,-
2010-05-26,12.0,17.4,5.1,2.1,71.8,9.8,6.0,2.1,0.0,0.0,1010.5,995.6,0.3,0.0,0.3,-,0.0,6.8,2.4,-,-,-,9.8,-,-
2010-05-27,14.0,20.5,9.4,8.0,81.6,13.1,5.5,3.6,0.0,0.0,1008.0,993.2,0.0,0.0,0.0,-,0.0,4.1,0.7,-,-,-,4.0,-,-
2010-05-28,14.0,21.7,5.2,2.4,75.8,11.9,3.1,2.8,0.0,0.0,1013.5,998.6,0.0,0.0,0.0,-,0.0,11.2,0.4,-,-,-,9.0,-,-
2010-05-29,15.1,19.8,10.6,8.6,72.5,12.0,5.9,1.9,0.0,0.0,1019.1,1004.2,0.0,0.0,0.0,-,0.0,7.8,-,-,-,-,13.0,-,-
2010-05-30,14.6,17.5,9.9,8.0,84.5,14.1,6.5,3.5,0.0,0.0,1009.7,994.9,13.5,3.2,10.3,-,0.0,2.1,3.7,-,-,-,7.8,-,-
2010-05-31,12.1,16.8,10.8,9.3,87.5,12.3,7.6,4.5,0.0,0.0,1005.0,990.2,0.8,0.8,0.0,-,0.0,0.3,7.5,-,-,-,3.0,-,-
2010-06-01,11.6,13.3,9.7,9.8,84.8,11.5,7.6,2.9,0.0,0.0,1008.4,993.5,0.3,0.0,0.3,-,0.0,0.0,1.3,-,-,-,8.4,-,-
2010-06-02,13.1,16.9,10.3,10.3,95.0,14.4,7.9,3.5,0.0,0.0,1007.3,992.4,12.2,11.4,0.8,-,0.0,0.0,12.7,-,-,-,-,-,-
2010-06-03,16.4,18.7,14.0,13.8,94.4,17.5,8.0,3.0,0.0,0.0,1011.3,996.6,0.3,0.3,0.0,-,0.0,0.0,10.0,-,-,-,-,-,-
2010-06-04,16.7,22.0,11.8,11.5,66.4,12.3,4.0,3.8,0.0,0.0,1016.5,1001.7,0.0,0.0,0.0,-,0.0,14.4,-,-,-,-,5.0,-,-
2010-06-05,17.1,23.5,7.5,5.9,69.1,12.9,1.8,2.1,0.0,0.0,1021.0,1006.2,0.0,0.0,0.0,-,0.0,13.9,-,-,-,0.5,7.8,-,-
2010-06-06,19.4,26.6,9.3,7.3,66.1,14.3,4.6,2.6,0.0,0.0,1014.8,1000.2,0.0,0.0,0.0,-,0.0,14.4,-,-,-,-,13.0,-,-
2010-06-07,19.7,24.1,14.7,12.3,77.5,17.7,5.9,2.6,0.0,0.0,1009.5,994.9,2.0,2.0,0.0,-,0.0,6.1,2.3,-,-,-,6.8,-,0.3
2010-06-08,20.0,25.7,11.4,10.2,66.6,15.3,3.6,2.4,0.0,0.0,1011.0,996.4,0.0,0.0,0.0,-,0.0,14.1,-,-,-,-,8.0,-,-
2010-06-09,22.6,29.3,17.3,16.3,79.5,21.4,4.9,2.4,0.0,0.0,1009.0,994.6,0.3,0.3,0.0,-,0.0,8.5,2.1,-,-,-,3.0,-,1.6
2010-06-10,23.9,30.5,16.0,13.7,74.9,21.7,4.8,3.1,0.0,0.0,1007.8,993.5,0.0,0.0,0.0,-,0.0,12.7,-,-,-,-,13.0,-,-
2010-06-11,24.3,31.4,16.7,14.5,71.6,21.2,2.6,3.1,0.0,0.0,1005.8,991.5,0.0,0.0,0.0,-,0.0,15.2,-,-,-,-,11.0,-,-
2010-06-12,20.7,27.5,14.9,13.3,71.8,16.9,4.6,2.0,0.0,0.0,1008.8,994.3,4.9,3.9,1.0,-,0.0,9.2,2.0,-,-,-,7.0,-,1.4
2010-06-13,16.1,19.8,11.8,11.1,68.6,12.3,6.5,3.0,0.0,0.0,1014.6,999.8,8.2,0.0,8.2,-,0.0,11.2,0.3,-,-,-,2.7,-,-
2010-06-14,14.0,18.2,11.7,11.8,81.3,12.8,6.3,2.5,0.0,0.0,1015.7,1000.8,2.0,2.0,0.0,-,0.0,1.9,9.3,-,-,-,5.0,-,-
2010-06-15,15.1,20.0,6.7,5.0,70.5,11.5,5.1,0.8,0.0,0.0,1020.3,1005.4,0.0,0.0,0.0,-,0.0,5.7,-,-,-,1.2,7.5,-,-
2010-06-16,15.6,20.6,11.3,9.6,61.1,10.5,4.4,3.3,0.0,0.0,1021.6,1006.7,0.0,0.0,0.0,-,0.0,14.5,-,-,-,-,13.0,-,-
2010-06-17,16.5,21.6,8.2,6.3,59.4,10.8,1.4,2.8,0.0,0.0,1019.8,1004.9,0.0,0.0,0.0,-,0.0,15.8,-,-,-,-,9.0,-,-
2010-06-18,15.6,20.9,11.0,8.0,80.6,14.4,6.3,2.5,0.0,0.0,1008.2,993.4,2.4,1.9,0.5,-,0.0,3.3,4.4,-,-,-,8.0,-,-
2010-06-19,13.6,17.2,11.1,11.2,66.9,10.3,5.6,3.8,0.0,0.0,1005.5,990.7,0.0,0.0,0.0,-,0.0,9.4,0.8,-,-,-,4.0,-,-
2010-06-20,13.8,18.6,6.8,5.6,66.6,10.1,6.6,1.3,0.0,0.0,1010.2,995.3,0.0,0.0,0.0,-,0.0,1.0,0.6,-,-,-,8.0,-,-
2010-06-21,16.0,20.7,12.5,12.3,62.0,11.0,6.1,2.9,0.0,0.0,1015.0,1000.2,0.0,0.0,0.0,-,0.0,2.6,0.3,-,-,-,5.8,-,-
2010-06-22,15.7,21.2,9.6,8.5,64.4,11.0,4.3,3.3,0.0,0.0,1019.3,1004.4,0.0,0.0,0.0,-,0.0,12.6,-,-,-,-,11.0,-,-
2010-06-23,15.7,20.8,9.2,5.9,62.1,10.6,2.8,2.9,0.0,0.0,1020.2,1005.3,0.0,0.0,0.0,-,0.0,13.0,-,-,-,-,12.0,-,-
2010-06-24,17.2,22.3,9.9,9.2,63.6,11.9,4.4,3.0,0.0,0.0,1016.0,1001.2,0.0,0.0,0.0,-,0.0,8.4,-,-,-,-,8.0,-,-
2010-06-25,18.1,23.7,12.6,12.5,62.6,12.5,5.4,2.6,0.0,0.0,1013.6,998.9,0.0,0.0,0.0,-,0.0,9.9,-,-,-,-,10.0,-,-
2010-06-26,18.8,24.8,9.9,7.8,65.8,13.6,2.6,1.8,0.0,0.0,1015.6,1000.9,0.0,0.0,0.0,-,0.0,12.7,-,-,-,-,11.0,-,-
2010-06-27,18.6,24.0,11.0,9.2,59.5,12.2,1.4,2.0,0.0,0.0,1020.7,1005.9,0.0,0.0,0.0,-,0.0,15.6,-,-,-,-,11.0,-,-
2010-06-28,20.1,26.5,10.9,8.7,62.0,13.9,1.1,1.3,0.0,0.0,1020.4,1005.7,0.0,0.0,0.0,-,0.0,13.2,-,-,-,-,12.0,-,-
2010-06-29,21.5,28.0,13.5,11.0,60.6,14.5,1.8,1.9,0.0,0.0,1018.2,1003.6,0.0,0.0,0.0,-,0.0,14.8,-,-,-,-,10.0,-,-
2010-06-30,21.8,29.5,12.5,10.4,64.0,15.7,2.6,1.9,0.0,0.0,1017.1,1002.5,0.3,0.3,0.0,-,0.0,12.8,0.4,-,-,-,8.0,-,-
2010-07-01,21.5,27.8,14.0,11.7,66.3,16.2,4.0,1.4,0.0,0.0,1017.4,1002.9,0.0,0.0,0.0,-,0.0,11.7,-,-,-,-,11.0,-,-
2010-07-02,23.0,30.2,13.6,11.6,62.9,16.5,3.1,1.6,0.0,0.0,1017.5,1003.0,0.0,0.0,0.0,-,0.0,13.8,-,-,-,-,11.0,-,-
2010-07-03,23.1,29.4,15.0,12.7,50.0,12.8,0.8,2.0,0.0,0.0,1018.4,1003.9,0.0,0.0,0.0,-,0.0,15.6,-,-,-,-,8.0,-,-
2010-07-04,21.1,27.7,11.3,8.9,57.3,13.4,2.4,1.5,0.0,0.0,1017.6,1003.0,0.0,0.0,0.0,-,0.0,14.9,-,-,-,-,7.0,-,-
2010-07-05,20.9,27.5,13.3,11.9,67.8,16.1,5.4,1.5,0.0,0.0,1015.6,1001.0,1.1,0.0,1.1,-,0.0,7.0,-,-,-,-,9.0,-,-
2010-07-06,17.3,25.7,16.0,14.4,88.4,17.5,6.9,3.6,0.0,0.0,1016.4,1001.7,6.9,6.8,0.1,-,0.0,0.7,7.1,-,-,-,5.1,-,-
2010-07-07,17.4,22.7,12.2,11.8,66.0,12.5,3.3,3.3,0.0,0.0,1021.4,1006.6,0.0,0.0,0.0,-,0.0,12.8,-,-,-,-,3.0,-,-
2010-07-08,18.9,26.2,9.6,6.4,58.4,11.7,1.6,1.4,0.0,0.0,1022.6,1007.8,0.0,0.0,0.0,-,0.0,14.9,-,-,-,-,9.0,-,-
2010-07-09,21.3,29.0,10.7,9.1,56.8,12.9,1.9,2.4,0.0,0.0,1021.9,1007.3,0.0,0.0,0.0,-,0.0,14.7,-,-,-,-,10.0,-,-
2010-07-10,24.5,32.0,13.6,11.5,53.1,14.9,0.4,3.0,0.0,0.0,1021.0,1006.5,0.0,0.0,0.0,-,0.0,15.7,-,-,-,-,7.0,-,-
2010-07-11,26.0,32.9,17.3,14.3,57.1,18.1,0.6,3.0,0.0,0.0,1018.6,1004.2,0.0,0.0,0.0,-,0.0,15.7,-,-,-,-,7.0,-,-
2010-07-12,26.6,33.1,17.8,15.4,55.8,18.1,0.8,3.3,0.0,0.0,1014.8,1000.5,0.0,0.0,0.0,-,0.0,15.4,-,-,-,-,6.0,-,-
2010-07-13,23.4,31.7,18.5,15.5,73.3,20.5,3.3,2.8,0.0,0.0,1011.1,996.7,2.2,2.2,0.0,-,0.0,11.2,1.2,-,-,-,5.0,-,1.0
2010-07-14,24.8,31.3,17.6,15.3,63.6,18.6,1.1,1.8,0.0,0.0,1012.1,997.7,0.0,0.0,0.0,-,0.0,14.4,-,-,-,-,1.0,-,-
2010-07-15,26.2,32.9,18.3,15.9,57.6,18.6,4.1,2.3,0.0,0.0,1012.7,998.4,1.7,0.0,1.7,-,0.0,8.7,2.1,-,-,-,6.0,-,1.2
2010-07-16,26.3,33.6,19.2,18.8,65.8,21.3,3.3,2.8,0.0,0.0,1017.4,1003.1,0.0,0.0,0.0,-,0.0,12.8,2.8,-,-,-,-,-,1.4
2010-07-17,24.6,34.1,20.2,18.1,77.1,22.9,4.9,2.5,0.0,0.0,1016.2,1001.8,53.2,11.1,42.1,-,0.0,8.9,7.9,-,-,-,4.0,-,4.6
2010-07-18,18.1,22.1,16.6,16.2,95.0,19.8,7.9,3.1,0.0,0.0,1021.8,1007.0,6.9,5.1,1.8,-,0.0,0.0,21.6,-,-,-,-,-,-
2010-07-19,18.2,21.8,15.2,14.8,76.4,15.6,6.8,1.9,0.0,0.0,1024.8,1010.0,0.0,0.0,0.0,-,0.0,0.7,3.6,-,-,-,4.0,-,-
2010-07-20,20.7,25.2,15.5,14.1,77.8,18.7,6.5,1.5,0.0,0.0,1018.8,1004.2,0.0,0.0,0.0,-,0.0,1.7,-,-,-,-,13.0,-,-
2010-07-21,25.2,31.6,18.5,16.5,70.4,21.6,1.3,3.0,0.0,0.0,1011.5,997.2,0.0,0.0,0.0,-,0.0,14.4,-,-,-,-,12.0,-,-
2010-07-22,26.4,34.1,17.2,15.3,62.1,19.6,2.4,1.5,0.0,0.0,1011.1,996.8,0.0,0.0,0.0,-,0.0,12.9,-,-,-,-,9.0,-,-
2010-07-23,21.1,28.9,20.1,19.3,84.3,21.0,6.3,2.8,0.0,0.0,1012.4,997.9,45.9,1.1,44.8,-,0.0,3.0,3.8,-,-,-,9.8,-,0.7
2010-07-24,17.0,20.6,16.1,16.0,94.5,18.3,8.0,4.8,0.0,0.0,1008.3,993.6,3.1,3.1,0.0,-,0.0,0.0,14.0,-,-,-,-,-,0.4
2010-07-25,17.1,20.6,13.6,13.5,71.0,13.7,7.3,4.1,0.0,0.0,1011.6,996.9,1.5,0.0,1.5,-,0.0,5.1,3.4,-,-,-,-,-,-
2010-07-26,16.8,20.9,14.8,14.3,81.3,15.5,6.3,2.1,0.0,0.0,1012.4,997.7,0.4,0.4,0.0,-,0.0,1.3,0.7,-,-,-,5.0,-,-
2010-07-27,18.3,24.4,11.6,9.2,67.4,13.4,5.9,2.1,0.0,0.0,1013.7,999.1,0.0,0.0,0.0,-,0.0,10.0,0.7,-,-,-,9.0,-,-
2010-07-28,18.2,22.5,16.2,15.6,74.9,15.5,7.3,3.0,0.0,0.0,1010.3,995.7,3.4,0.8,2.6,-,0.0,0.0,2.8,-,-,-,6.0,-,-
2010-07-29,18.1,23.2,14.4,13.9,79.8,16.1,6.1,3.6,0.0,0.0,1008.4,993.8,3.8,1.7,2.1,-,0.0,8.2,8.0,-,-,-,-,-,-
2010-07-30,17.8,20.9,14.8,14.3,82.6,16.7,7.6,1.6,0.0,0.0,1013.3,998.6,0.1,0.1,0.0,-,0.0,2.3,7.5,-,-,-,-,-,-
2010-07-31,18.9,23.9,12.5,11.3,72.0,15.3,5.4,2.0,0.0,0.0,1017.8,1003.2,0.0,0.0,0.0,-,0.0,7.6,-,-,-,-,5.0,-,-
2010-08-01,20.3,27.5,10.9,9.5,67.4,15.1,2.9,1.4,0.0,0.0,1016.5,1001.9,0.0,0.0,0.0,-,0.0,12.7,-,-,-,-,13.0,-,-
2010-08-02,22.4,28.6,14.2,12.0,68.6,17.9,5.1,2.3,0.0,0.0,1013.8,999.3,4.8,0.0,4.8,-,0.0,10.2,-,-,-,-,13.0,-,-
2010-08-03,18.2,24.2,16.7,16.8,91.9,19.2,7.4,3.0,0.0,0.0,1010.5,995.9,7.4,7.1,0.3,-,0.0,0.8,10.3,-,-,-,2.1,-,0.2
2010-08-04,18.0,23.1,14.2,13.1,76.6,15.3,3.8,2.0,0.0,0.0,1012.4,997.7,0.0,0.0,0.0,-,0.0,9.2,-,-,-,-,5.0,-,-
2010-08-05,19.4,24.9,11.7,10.4,73.8,16.2,4.4,2.8,0.0,0.0,1009.3,994.7,0.0,0.0,0.0,-,0.0,8.1,-,-,-,-,13.0,-,-
2010-08-06,19.9,23.7,14.4,12.5,84.5,19.6,6.6,1.6,0.0,0.0,1010.9,996.3,0.3,0.2,0.1,-,0.0,0.0,1.1,-,-,-,9.0,-,-
2010-08-07,20.0,23.0,18.7,18.6,90.9,21.1,6.8,2.4,0.0,0.0,1011.8,997.3,2.3,1.8,0.5,-,0.0,3.9,5.4,-,-,2.6,-,-,0.9
2010-08-08,18.8,23.3,15.6,15.6,85.5,18.2,6.5,2.3,0.0,0.0,1015.1,1000.4,6.7,6.7,0.0,-,0.0,6.3,6.4,-,-,-,-,-,-
2010-08-09,19.1,24.5,15.4,13.9,79.6,17.3,5.9,2.1,0.0,0.0,1015.8,1001.2,0.1,0.1,0.0,-,0.0,6.8,0.8,-,-,-,-,-,-
2010-08-10,20.1,25.8,14.3,12.4,76.1,17.4,2.4,1.4,0.0,0.0,1016.8,1002.1,0.0,0.0,0.0,-,0.0,10.1,-,-,-,-,14.0,-,-
2010-08-11,21.2,28.1,12.8,10.9,70.3,16.7,3.8,1.5,0.0,0.0,1015.1,1000.6,0.0,0.0,0.0,-,0.0,7.6,-,-,-,-,14.0,-,-
2010-08-12,22.6,29.7,14.8,13.5,72.1,19.2,4.8,2.8,0.0,0.0,1013.3,998.8,0.0,0.0,0.0,-,0.0,10.9,-,-,-,-,15.0,-,-
2010-08-13,20.9,26.4,15.9,14.5,82.0,20.0,5.9,1.8,0.0,0.0,1015.7,1001.2,12.4,1.8,10.6,-,0.0,6.9,0.7,-,-,-,9.0,-,1.7
2010-08-14,21.1,26.3,17.3,16.4,85.8,21.1,4.8,3.1,0.0,0.0,1015.3,1000.7,0.0,0.0,0.0,-,0.0,8.5,2.2,-,-,0.8,4.0,-,1.5
2010-08-15,21.4,26.2,17.2,16.6,85.6,21.5,6.8,4.8,1.8,0.0,1013.1,998.5,0.0,0.0,0.0,-,0.0,4.4,1.4,-,-,3.7,4.8,-,-
2010-08-16,19.3,26.0,16.5,14.6,83.9,18.7,4.6,2.5,0.0,0.0,1011.5,996.9,3.7,3.1,0.6,-,0.0,8.9,4.6,-,-,-,11.0,-,1.6
2010-08-17,16.6,19.2,11.6,9.9,82.9,15.6,5.6,4.1,0.0,0.0,1008.8,994.2,0.7,0.0,0.7,-,0.0,5.1,4.9,-,-,-,-,-,-
2010-08-18,17.2,22.0,14.5,13.2,77.8,15.1,6.9,4.1,0.0,0.0,1008.1,993.4,0.0,0.0,0.0,-,0.0,4.9,1.2,-,-,-,-,-,-
2010-08-19,16.7,20.5,13.6,11.6,75.1,14.1,5.0,3.4,0.0,0.0,1013.9,999.1,1.3,1.3,0.0,-,0.0,7.0,0.9,-,-,-,5.0,-,-
2010-08-20,17.3,24.2,7.7,6.2,65.1,12.2,2.0,1.4,0.0,0.0,1022.8,1007.9,0.0,0.0,0.0,-,0.0,13.2,-,-,-,-,14.0,-,-
2010-08-21,20.7,28.9,10.3,8.9,68.6,16.0,2.0,1.4,0.0,0.0,1023.1,1008.4,0.0,0.0,0.0,-,0.0,13.3,-,-,-,-,13.0,-,-
2010-08-22,23.6,29.7,15.4,13.8,67.4,18.9,2.8,2.8,0.0,0.0,1016.8,1002.4,5.1,0.0,5.1,-,0.0,12.9,0.6,-,-,-,11.4,-,0.6
2010-08-23,22.4,28.7,16.6,15.7,79.6,21.1,6.4,2.8,0.0,0.0,1008.7,994.3,0.8,0.8,0.0,-,0.0,7.4,2.9,-,-,-,-,-,0.7
2010-08-24,21.7,26.7,19.9,18.7,77.0,19.5,6.6,3.0,0.0,0.0,1006.7,992.3,7.6,0.1,7.5,-,0.0,6.1,2.6,-,-,-,-,-,1.1
2010-08-25,17.2,21.6,13.2,11.5,65.9,12.7,4.3,4.1,0.0,0.0,1014.5,999.8,0.0,0.0,0.0,-,0.0,12.1,-,-,-,-,5.0,-,-
2010-08-26,16.6,20.2,12.0,9.7,81.9,15.6,6.5,2.3,0.0,0.0,1012.3,997.5,4.1,1.1,3.0,-,0.0,0.4,2.2,-,-,0.7,9.0,-,-
2010-08-27,18.8,25.4,15.2,13.7,90.8,19.6,7.1,4.1,0.0,0.0,1002.3,987.8,13.2,5.6,7.6,-,0.0,2.4,7.8,-,-,-,-,-,-
2010-08-28,14.6,18.5,13.6,12.9,86.5,14.3,6.3,3.6,0.0,0.0,1008.0,993.2,4.6,4.3,0.3,-,0.0,4.7,8.5,-,-,-,-,-,-
2010-08-29,13.1,18.1,9.3,8.3,81.3,12.1,5.6,3.0,0.0,0.0,1012.6,997.7,4.2,0.1,4.1,-,0.0,6.4,2.5,-,-,-,4.0,-,-
2010-08-30,12.7,18.1,9.5,8.1,84.6,12.3,7.3,2.8,0.0,0.0,1008.3,993.5,1.9,1.4,0.5,-,0.0,2.6,6.7,-,-,-,5.0,-,-
2010-08-31,12.7,14.6,10.3,9.7,93.4,13.7,7.6,3.4,0.0,0.0,1011.4,996.5,7.4,6.9,0.5,-,0.0,0.3,11.8,-,-,-,4.1,-,-
2010-09-01,13.9,18.8,10.6,10.6,77.9,12.1,5.6,4.5,0.0,0.0,1013.2,998.3,0.0,0.0,0.0,-,0.0,7.3,0.2,-,-,-,5.0,-,-
2010-09-02,12.6,17.5,9.6,8.8,89.4,13.0,5.6,3.3,0.0,0.0,1015.1,1000.1,7.4,6.7,0.7,-,0.0,3.3,4.7,-,-,-,9.0,-,-
2010-09-03,12.7,17.7,8.5,6.6,74.6,10.5,4.3,2.1,0.0,0.0,1019.6,1004.5,0.0,0.0,0.0,-,0.0,12.3,-,-,-,0.4,6.0,-,-
2010-09-04,9.9,15.3,4.2,2.6,88.3,10.7,5.0,1.4,0.0,0.0,1020.6,1005.4,1.2,1.2,0.0,-,0.0,2.3,1.9,-,-,1.8,1.7,-,-
2010-09-05,11.5,17.3,5.9,4.1,77.1,10.1,3.9,1.6,0.0,0.0,1023.5,1008.4,0.0,0.0,0.0,-,0.0,10.1,-,-,-,0.3,6.0,-,-
2010-09-06,10.4,16.3,5.5,3.6,81.4,10.1,5.0,2.1,0.0,0.0,1022.1,1006.9,0.1,0.0,0.1,-,0.0,7.3,4.6,-,-,-,9.0,-,-
2010-09-07,12.4,17.8,8.7,8.5,77.4,10.9,4.6,3.5,0.0,0.0,1016.8,1001.8,0.0,0.0,0.0,-,0.0,9.7,-,-,-,-,5.0,-,-
2010-09-08,13.7,18.3,9.2,7.8,77.9,12.1,5.0,5.5,0.0,0.0,1014.0,999.1,6.0,0.0,6.0,-,0.0,10.0,-,-,-,-,8.0,-,-
2010-09-09,14.2,17.0,12.7,12.5,92.5,14.9,7.3,2.6,0.0,0.0,1014.0,999.1,5.4,5.4,0.0,-,0.0,0.0,10.0,-,-,-,-,-,-
2010-09-10,14.7,19.6,9.8,7.1,87.4,14.5,6.0,1.8,0.0,0.0,1020.8,1005.8,0.0,0.0,0.0,-,0.0,4.5,-,-,-,0.2,5.8,-,-
2010-09-11,14.5,22.1,8.4,6.9,82.3,13.1,3.6,0.9,0.0,0.0,1022.5,1007.5,0.0,0.0,0.0,-,0.0,9.6,-,-,-,3.8,6.9,-,-
2010-09-12,13.3,20.4,6.6,5.9,87.1,13.3,1.4,2.1,0.0,0.0,1021.4,1006.4,0.0,0.0,0.0,-,0.0,8.1,-,-,-,5.4,7.0,-,-
2010-09-13,13.4,19.7,9.4,7.7,92.3,14.1,5.4,2.6,0.0,0.0,1020.9,1005.8,2.4,2.4,0.0,-,0.0,2.5,2.0,-,-,-,9.0,-,-
2010-09-14,13.0,18.3,6.1,5.1,87.3,13.0,5.9,3.0,0.0,0.0,1020.1,1005.1,3.6,2.6,1.0,-,0.0,2.7,11.5,-,-,3.1,-,-,-
2010-09-15,14.4,17.3,12.5,11.8,86.8,14.2,7.5,4.1,0.0,0.0,1010.2,995.4,0.2,0.2,0.0,-,0.0,0.0,4.6,-,-,-,-,-,-
2010-09-16,13.8,17.7,11.2,9.9,71.6,11.1,4.5,3.9,0.0,0.0,1009.3,994.4,0.6,0.6,0.0,-,0.0,7.5,0.8,-,-,-,6.0,-,-
2010-09-17,12.4,18.1,7.5,5.7,78.1,11.2,4.1,3.8,0.0,0.0,1011.1,996.2,0.0,0.0,0.0,-,0.0,6.5,0.5,-,-,-,17.0,-,-
2010-09-18,11.1,16.3,6.8,3.6,74.3,9.6,3.0,2.8,0.0,0.0,1015.8,1000.7,0.0,0.0,0.0,-,0.0,9.8,-,-,-,-,15.0,-,-
2010-09-19,10.1,15.9,4.1,1.8,78.0,9.4,3.9,2.0,0.0,0.0,1018.0,1002.8,0.0,0.0,0.0,-,0.0,7.0,-,-,-,-,16.0,-,-
2010-09-20,11.7,19.0,3.2,1.1,74.5,9.8,4.8,2.4,0.0,0.0,1019.1,1004.0,0.0,0.0,0.0,-,0.0,6.9,0.2,-,-,-,9.0,-,-
2010-09-21,14.6,20.6,8.9,6.8,74.3,12.2,4.3,2.6,0.0,0.0,1020.0,1005.0,0.0,0.0,0.0,-,0.0,10.7,-,-,-,-,6.0,-,-
2010-09-22,13.5,19.8,5.4,4.0,77.1,11.5,3.1,1.1,0.0,0.0,1024.2,1009.1,0.0,0.0,0.0,-,0.0,10.5,-,-,-,2.4,10.6,-,-
2010-09-23,15.2,22.8,7.0,4.1,75.6,12.7,2.0,3.8,0.0,0.0,1017.7,1002.8,0.0,0.0,0.0,-,0.0,9.3,-,-,-,-,13.0,-,-
2010-09-24,17.9,24.3,11.5,9.8,67.4,13.4,4.8,4.9,0.0,0.0,1006.7,992.1,0.0,0.0,0.0,-,0.0,9.5,-,-,-,-,13.0,-,-
2010-09-25,17.1,23.2,11.2,8.4,71.5,13.7,5.8,3.3,0.0,0.0,1002.2,987.6,0.0,0.0,0.0,-,0.0,7.4,-,-,-,-,14.0,-,-
2010-09-26,12.5,18.6,10.2,10.0,92.1,13.3,7.8,3.4,0.0,0.0,1002.8,988.0,47.4,8.3,39.1,-,0.0,0.0,13.1,-,-,-,4.3,-,-
2010-09-27,9.9,11.0,9.3,9.0,95.0,11.6,8.0,5.1,0.0,0.0,1002.8,987.9,25.6,13.9,11.7,-,0.0,0.0,24.0,-,-,-,-,-,-
2010-09-28,11.3,12.9,9.7,9.4,94.1,12.6,8.0,5.0,0.0,0.0,1006.2,991.3,6.0,2.6,3.4,-,0.0,0.0,16.5,-,-,-,-,-,-
2010-09-29,8.9,11.0,8.2,7.6,93.5,10.7,7.5,3.8,0.0,0.0,1015.4,1000.2,1.8,1.8,0.0,-,0.0,0.0,16.2,-,-,-,-,-,-
2010-09-30,6.4,10.3,5.1,3.4,87.8,8.4,6.4,2.0,0.0,0.0,1019.2,1003.8,0.0,0.0,0.0,-,0.0,2.1,0.6,-,-,-,6.0,-,-
2010-10-01,5.9,8.7,1.9,-0.1,89.9,8.3,6.5,1.3,0.0,0.0,1019.9,1004.5,0.0,0.0,0.0,-,0.0,0.0,0.5,-,-,-,10.3,-,-
